conference	paper_title	doi	author	author_url	author_position
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	iFind: a web image search engine	10.1145/383952.384091	Hong-Jiang Zhang	https://dl.acm.org/author_page.cfm?id=81451601211	5
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	"Building interoperable digital library services: MARIAN, open archives, and the NDLTD"	10.1145/383952.384092	Edward A. Fox	https://dl.acm.org/author_page.cfm?id=81339500009	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	"Building interoperable digital library services: MARIAN, open archives, and the NDLTD"	10.1145/383952.384092	Robert France	https://dl.acm.org/author_page.cfm?id=81310491615	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	"Building interoperable digital library services: MARIAN, open archives, and the NDLTD"	10.1145/383952.384092	Marcos Andre Goncalves	https://dl.acm.org/author_page.cfm?id=81325488266	3
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	"Building interoperable digital library services: MARIAN, open archives, and the NDLTD"	10.1145/383952.384092	Hussein Suleman	https://dl.acm.org/author_page.cfm?id=81337493948	4
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	AUTINDEX: an automatic multilingual indexing system	10.1145/383952.384093	Bärbel Ripplinger	https://dl.acm.org/author_page.cfm?id=81100573730	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	AUTINDEX: an automatic multilingual indexing system	10.1145/383952.384093	Paul Schmidt	https://dl.acm.org/author_page.cfm?id=81100587517	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Does visualization improve our ability to find and learn from internet based information?	10.1145/383952.384094	Daniel A. Kauwell	https://dl.acm.org/author_page.cfm?id=81100070434	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Does visualization improve our ability to find and learn from internet based information?	10.1145/383952.384094	Jim Levin	https://dl.acm.org/author_page.cfm?id=81100404664	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Does visualization improve our ability to find and learn from internet based information?	10.1145/383952.384094	Hwan Jo Yu	https://dl.acm.org/author_page.cfm?id=81452596142	3
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Does visualization improve our ability to find and learn from internet based information?	10.1145/383952.384094	Young Jin Lee	https://dl.acm.org/author_page.cfm?id=81542613156	4
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Does visualization improve our ability to find and learn from internet based information?	10.1145/383952.384094	Jeff Ellen	https://dl.acm.org/author_page.cfm?id=81100318968	5
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Does visualization improve our ability to find and learn from internet based information?	10.1145/383952.384094	Arun Bahalla	https://dl.acm.org/author_page.cfm?id=81100182507	6
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	The HySpirit retrieval platform	10.1145/383952.384095	Thomas Rölleke	https://dl.acm.org/author_page.cfm?id=81100149660	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	The HySpirit retrieval platform	10.1145/383952.384095	Ralf Lübeck	https://dl.acm.org/author_page.cfm?id=81100613134	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	The HySpirit retrieval platform	10.1145/383952.384095	Gabriella Kazai	https://dl.acm.org/author_page.cfm?id=81100472184	3
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Distributed resource discovery and structured data searching with Chesire II	10.1145/383952.384096	Ray R. Larson	https://dl.acm.org/author_page.cfm?id=81100470724	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Searching the deep web: distributed explorit directed query applications	10.1145/383952.384097	Valerie S. Allen	https://dl.acm.org/author_page.cfm?id=81100651684	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Searching the deep web: distributed explorit directed query applications	10.1145/383952.384097	Abe Lederman	https://dl.acm.org/author_page.cfm?id=81100139865	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	CROWSE: a system for organizing repositories and web search results	10.1145/383952.384098	Kinshuman	https://dl.acm.org/author_page.cfm?id=81344493057	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	CROWSE: a system for organizing repositories and web search results	10.1145/383952.384098	Sudeshna Sarkar	https://dl.acm.org/author_page.cfm?id=81100597703	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	MS read: user modeling in the web environment	10.1145/383952.384099	Natasa Milió-Frayling	https://dl.acm.org/author_page.cfm?id=81100626985	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	MS read: user modeling in the web environment	10.1145/383952.384099	Ralph Sommerer	https://dl.acm.org/author_page.cfm?id=81100137639	2
SIGIR '00:Proceedings of the 23rd annual international ACM SIGIR conference on Research and development in information retrieval	Salton Award lecture: on theoretical argument in information retrieval (summary only): on theoretical argument in information retrieval	10.1145/345508.344658	Stephen Robertson	https://dl.acm.org/author_page.cfm?id=81100303767	1
SIGIR '00:Proceedings of the 23rd annual international ACM SIGIR conference on Research and development in information retrieval	Relevance and contributing information types of searched documents in task performance	10.1145/345508.345512	Pertti Vakkari	https://dl.acm.org/author_page.cfm?id=81100027239	1
SIGIR '00:Proceedings of the 23rd annual international ACM SIGIR conference on Research and development in information retrieval	Relevance feedback with a small number of relevance judgements: incremental relevance feedback vs. document clustering	10.1145/345508.345538	Makoto Iwayama	https://dl.acm.org/author_page.cfm?id=81100131995	1
SIGIR '00:Proceedings of the 23rd annual international ACM SIGIR conference on Research and development in information retrieval	Do batch and user evaluations give the same results?	10.1145/345508.345539	William Hersh	https://dl.acm.org/author_page.cfm?id=81100618955	1
SIGIR '00:Proceedings of the 23rd annual international ACM SIGIR conference on Research and development in information retrieval	Do batch and user evaluations give the same results?	10.1145/345508.345539	Andrew Turpin	https://dl.acm.org/author_page.cfm?id=81100229960	2
SIGIR '00:Proceedings of the 23rd annual international ACM SIGIR conference on Research and development in information retrieval	Do batch and user evaluations give the same results?	10.1145/345508.345539	Susan Price	https://dl.acm.org/author_page.cfm?id=99659132289	3
SIGIR '00:Proceedings of the 23rd annual international ACM SIGIR conference on Research and development in information retrieval	Do batch and user evaluations give the same results?	10.1145/345508.345539	Benjamin Chan	https://dl.acm.org/author_page.cfm?id=81100176948	4
SIGIR '00:Proceedings of the 23rd annual international ACM SIGIR conference on Research and development in information retrieval	Do batch and user evaluations give the same results?	10.1145/345508.345539	Dale Kramer	https://dl.acm.org/author_page.cfm?id=81100572783	5
SIGIR '00:Proceedings of the 23rd annual international ACM SIGIR conference on Research and development in information retrieval	Do batch and user evaluations give the same results?	10.1145/345508.345539	Lynetta Sacherek	https://dl.acm.org/author_page.cfm?id=81100622052	6
SIGIR '00:Proceedings of the 23rd annual international ACM SIGIR conference on Research and development in information retrieval	Do batch and user evaluations give the same results?	10.1145/345508.345539	Daniel Olson	https://dl.acm.org/author_page.cfm?id=81100178485	7
SIGIR '00:Proceedings of the 23rd annual international ACM SIGIR conference on Research and development in information retrieval	A novel method for the evaluation of Boolean query effectiveness across a wide operational range	10.1145/345508.345541	Eero Sormunen	https://dl.acm.org/author_page.cfm?id=81100296771	1
